Sport,Year,Year ID,Set ID,Set Name,Set Count
Golf,1929,118316,generated_Golf_1929_Immaculate,Immaculate,19
Golf,1929,118316,generated_Golf_1929_National Treasures,National Treasures,19
Golf,1930,172609,generated_Golf_1930_Series One,Series One,19
Golf,1930,172609,generated_Golf_1930_Chrome,Chrome,19
Golf,1930,172609,generated_Golf_1930_Prizm,Prizm,19
Golf,1930,172609,generated_Golf_1930_Select,Select,19
Golf,1930,172609,generated_Golf_1930_Optic,Optic,19
Golf,1930,172609,generated_Golf_1930_Donruss,Donruss,19
Golf,1930,172609,generated_Golf_1930_Hoops,Hoops,19
Golf,1930,172609,generated_Golf_1930_Chronicles,Chronicles,19
Golf,1930,172609,generated_Golf_1930_Spectra,Spectra,19
Golf,1930,172609,generated_Golf_1930_Illusions,Illusions,19
Golf,1930,172609,generated_Golf_1930_Contenders,Contenders,19
Golf,1930,172609,generated_Golf_1930_Obsidian,Obsidian,19
Golf,1930,172609,generated_Golf_1930_Flux,Flux,19
Golf,1930,172609,generated_Golf_1930_Crown Royale,Crown Royale,19
Golf,1930,172609,generated_Golf_1930_Phoenix,Phoenix,19
Golf,1930,172609,generated_Golf_1930_Recon,Recon,19
Golf,1930,172609,generated_Golf_1930_Status,Status,19
Golf,1930,172609,generated_Golf_1930_Immaculate,Immaculate,19
Golf,1930,172609,generated_Golf_1930_National Treasures,National Treasures,19
Golf,1931,130626,generated_Golf_1931_Series One,Series One,19
Golf,1931,130626,generated_Golf_1931_Chrome,Chrome,19
Golf,1931,130626,generated_Golf_1931_Prizm,Prizm,19
Golf,1931,130626,generated_Golf_1931_Select,Select,19
Golf,1931,130626,generated_Golf_1931_Optic,Optic,19
Golf,1931,130626,generated_Golf_1931_Donruss,Donruss,19
Golf,1931,130626,generated_Golf_1931_Hoops,Hoops,19
Golf,1931,130626,generated_Golf_1931_Chronicles,Chronicles,19
Golf,1931,130626,generated_Golf_1931_Spectra,Spectra,19
Golf,1931,130626,generated_Golf_1931_Illusions,Illusions,19
Golf,1931,130626,generated_Golf_1931_Contenders,Contenders,19
Golf,1931,130626,generated_Golf_1931_Obsidian,Obsidian,19
Golf,1931,130626,generated_Golf_1931_Flux,Flux,19
Golf,1931,130626,generated_Golf_1931_Crown Royale,Crown Royale,19
Golf,1931,130626,generated_Golf_1931_Phoenix,Phoenix,19
Golf,1931,130626,generated_Golf_1931_Recon,Recon,19
Golf,1931,130626,generated_Golf_1931_Status,Status,19
Golf,1931,130626,generated_Golf_1931_Immaculate,Immaculate,19
Golf,1931,130626,generated_Golf_1931_National Treasures,National Treasures,19
Golf,1932,123228,generated_Golf_1932_Series One,Series One,19
Golf,1932,123228,generated_Golf_1932_Chrome,Chrome,19
Golf,1932,123228,generated_Golf_1932_Prizm,Prizm,19
Golf,1932,123228,generated_Golf_1932_Select,Select,19
Golf,1932,123228,generated_Golf_1932_Optic,Optic,19
Golf,1932,123228,generated_Golf_1932_Donruss,Donruss,19
Golf,1932,123228,generated_Golf_1932_Hoops,Hoops,19
Golf,1932,123228,generated_Golf_1932_Chronicles,Chronicles,19
Golf,1932,123228,generated_Golf_1932_Spectra,Spectra,19
Golf,1932,123228,generated_Golf_1932_Illusions,Illusions,19
Golf,1932,123228,generated_Golf_1932_Contenders,Contenders,19
Golf,1932,123228,generated_Golf_1932_Obsidian,Obsidian,19
Golf,1932,123228,generated_Golf_1932_Flux,Flux,19
Golf,1932,123228,generated_Golf_1932_Crown Royale,Crown Royale,19
Golf,1932,123228,generated_Golf_1932_Phoenix,Phoenix,19
Golf,1932,123228,generated_Golf_1932_Recon,Recon,19
Golf,1932,123228,generated_Golf_1932_Status,Status,19
Golf,1932,123228,generated_Golf_1932_Immaculate,Immaculate,19
Golf,1932,123228,generated_Golf_1932_National Treasures,National Treasures,19
Golf,1933,2195,generated_Golf_1933_Series One,Series One,19
Golf,1933,2195,generated_Golf_1933_Chrome,Chrome,19
Golf,1933,2195,generated_Golf_1933_Prizm,Prizm,19
Golf,1933,2195,generated_Golf_1933_Select,Select,19
Golf,1933,2195,generated_Golf_1933_Optic,Optic,19
Golf,1933,2195,generated_Golf_1933_Donruss,Donruss,19
Golf,1933,2195,generated_Golf_1933_Hoops,Hoops,19
Golf,1933,2195,generated_Golf_1933_Chronicles,Chronicles,19
Golf,1933,2195,generated_Golf_1933_Spectra,Spectra,19
Golf,1933,2195,generated_Golf_1933_Illusions,Illusions,19
Golf,1933,2195,generated_Golf_1933_Contenders,Contenders,19
Golf,1933,2195,generated_Golf_1933_Obsidian,Obsidian,19
Golf,1933,2195,generated_Golf_1933_Flux,Flux,19
Golf,1933,2195,generated_Golf_1933_Crown Royale,Crown Royale,19
Golf,1933,2195,generated_Golf_1933_Phoenix,Phoenix,19
Golf,1933,2195,generated_Golf_1933_Recon,Recon,19
Golf,1933,2195,generated_Golf_1933_Status,Status,19
Golf,1933,2195,generated_Golf_1933_Immaculate,Immaculate,19
Golf,1933,2195,generated_Golf_1933_National Treasures,National Treasures,19
Golf,1934,2190,generated_Golf_1934_Series One,Series One,19
Golf,1934,2190,generated_Golf_1934_Chrome,Chrome,19
Golf,1934,2190,generated_Golf_1934_Prizm,Prizm,19
Golf,1934,2190,generated_Golf_1934_Select,Select,19
Golf,1934,2190,generated_Golf_1934_Optic,Optic,19
Golf,1934,2190,generated_Golf_1934_Donruss,Donruss,19
Golf,1934,2190,generated_Golf_1934_Hoops,Hoops,19
Golf,1934,2190,generated_Golf_1934_Chronicles,Chronicles,19
Golf,1934,2190,generated_Golf_1934_Spectra,Spectra,19
Golf,1934,2190,generated_Golf_1934_Illusions,Illusions,19
Golf,1934,2190,generated_Golf_1934_Contenders,Contenders,19
Golf,1934,2190,generated_Golf_1934_Obsidian,Obsidian,19
Golf,1934,2190,generated_Golf_1934_Flux,Flux,19
Golf,1934,2190,generated_Golf_1934_Crown Royale,Crown Royale,19
Golf,1934,2190,generated_Golf_1934_Phoenix,Phoenix,19
Golf,1934,2190,generated_Golf_1934_Recon,Recon,19
Golf,1934,2190,generated_Golf_1934_Status,Status,19
Golf,1934,2190,generated_Golf_1934_Immaculate,Immaculate,19
Golf,1934,2190,generated_Golf_1934_National Treasures,National Treasures,19
Golf,1935,116443,generated_Golf_1935_Series One,Series One,19
Golf,1935,116443,generated_Golf_1935_Chrome,Chrome,19
Golf,1935,116443,generated_Golf_1935_Prizm,Prizm,19
Golf,1935,116443,generated_Golf_1935_Select,Select,19
Golf,1935,116443,generated_Golf_1935_Optic,Optic,19
Golf,1935,116443,generated_Golf_1935_Donruss,Donruss,19
Golf,1935,116443,generated_Golf_1935_Hoops,Hoops,19
Golf,1935,116443,generated_Golf_1935_Chronicles,Chronicles,19
Golf,1935,116443,generated_Golf_1935_Spectra,Spectra,19
Golf,1935,116443,generated_Golf_1935_Illusions,Illusions,19
Golf,1935,116443,generated_Golf_1935_Contenders,Contenders,19
Golf,1935,116443,generated_Golf_1935_Obsidian,Obsidian,19
Golf,1935,116443,generated_Golf_1935_Flux,Flux,19
Golf,1935,116443,generated_Golf_1935_Crown Royale,Crown Royale,19
Golf,1935,116443,generated_Golf_1935_Phoenix,Phoenix,19
Golf,1935,116443,generated_Golf_1935_Recon,Recon,19
Golf,1935,116443,generated_Golf_1935_Status,Status,19
Golf,1935,116443,generated_Golf_1935_Immaculate,Immaculate,19
Golf,1935,116443,generated_Golf_1935_National Treasures,National Treasures,19
Golf,1936,118229,generated_Golf_1936_Series One,Series One,19
Golf,1936,118229,generated_Golf_1936_Chrome,Chrome,19
Golf,1936,118229,generated_Golf_1936_Prizm,Prizm,19
Golf,1936,118229,generated_Golf_1936_Select,Select,19
Golf,1936,118229,generated_Golf_1936_Optic,Optic,19
Golf,1936,118229,generated_Golf_1936_Donruss,Donruss,19
Golf,1936,118229,generated_Golf_1936_Hoops,Hoops,19
Golf,1936,118229,generated_Golf_1936_Chronicles,Chronicles,19
Golf,1936,118229,generated_Golf_1936_Spectra,Spectra,19
Golf,1936,118229,generated_Golf_1936_Illusions,Illusions,19
Golf,1936,118229,generated_Golf_1936_Contenders,Contenders,19
Golf,1936,118229,generated_Golf_1936_Obsidian,Obsidian,19
Golf,1936,118229,generated_Golf_1936_Flux,Flux,19
Golf,1936,118229,generated_Golf_1936_Crown Royale,Crown Royale,19
Golf,1936,118229,generated_Golf_1936_Phoenix,Phoenix,19
Golf,1936,118229,generated_Golf_1936_Recon,Recon,19
Golf,1936,118229,generated_Golf_1936_Status,Status,19
Golf,1936,118229,generated_Golf_1936_Immaculate,Immaculate,19
Golf,1936,118229,generated_Golf_1936_National Treasures,National Treasures,19
Golf,1937,126802,generated_Golf_1937_Series One,Series One,19
Golf,1937,126802,generated_Golf_1937_Chrome,Chrome,19
Golf,1937,126802,generated_Golf_1937_Prizm,Prizm,19
Golf,1937,126802,generated_Golf_1937_Select,Select,19
Golf,1937,126802,generated_Golf_1937_Optic,Optic,19
Golf,1937,126802,generated_Golf_1937_Donruss,Donruss,19
Golf,1937,126802,generated_Golf_1937_Hoops,Hoops,19
Golf,1937,126802,generated_Golf_1937_Chronicles,Chronicles,19
Golf,1937,126802,generated_Golf_1937_Spectra,Spectra,19
Golf,1937,126802,generated_Golf_1937_Illusions,Illusions,19
Golf,1937,126802,generated_Golf_1937_Contenders,Contenders,19
Golf,1937,126802,generated_Golf_1937_Obsidian,Obsidian,19
Golf,1937,126802,generated_Golf_1937_Flux,Flux,19
Golf,1937,126802,generated_Golf_1937_Crown Royale,Crown Royale,19
Golf,1937,126802,generated_Golf_1937_Phoenix,Phoenix,19
Golf,1937,126802,generated_Golf_1937_Recon,Recon,19
Golf,1937,126802,generated_Golf_1937_Status,Status,19
Golf,1937,126802,generated_Golf_1937_Immaculate,Immaculate,19
Golf,1937,126802,generated_Golf_1937_National Treasures,National Treasures,19
Golf,1938,123473,generated_Golf_1938_Series One,Series One,19
Golf,1938,123473,generated_Golf_1938_Chrome,Chrome,19
Golf,1938,123473,generated_Golf_1938_Prizm,Prizm,19
Golf,1938,123473,generated_Golf_1938_Select,Select,19
Golf,1938,123473,generated_Golf_1938_Optic,Optic,19
Golf,1938,123473,generated_Golf_1938_Donruss,Donruss,19
Golf,1938,123473,generated_Golf_1938_Hoops,Hoops,19
Golf,1938,123473,generated_Golf_1938_Chronicles,Chronicles,19
Golf,1938,123473,generated_Golf_1938_Spectra,Spectra,19
Golf,1938,123473,generated_Golf_1938_Illusions,Illusions,19
Golf,1938,123473,generated_Golf_1938_Contenders,Contenders,19
Golf,1938,123473,generated_Golf_1938_Obsidian,Obsidian,19
Golf,1938,123473,generated_Golf_1938_Flux,Flux,19
Golf,1938,123473,generated_Golf_1938_Crown Royale,Crown Royale,19
Golf,1938,123473,generated_Golf_1938_Phoenix,Phoenix,19
Golf,1938,123473,generated_Golf_1938_Recon,Recon,19
Golf,1938,123473,generated_Golf_1938_Status,Status,19
Golf,1938,123473,generated_Golf_1938_Immaculate,Immaculate,19
Golf,1938,123473,generated_Golf_1938_National Treasures,National Treasures,19
Golf,1939,2192,generated_Golf_1939_Series One,Series One,19
Golf,1939,2192,generated_Golf_1939_Chrome,Chrome,19
Golf,1939,2192,generated_Golf_1939_Prizm,Prizm,19
Golf,1939,2192,generated_Golf_1939_Select,Select,19
Golf,1939,2192,generated_Golf_1939_Optic,Optic,19
Golf,1939,2192,generated_Golf_1939_Donruss,Donruss,19
Golf,1939,2192,generated_Golf_1939_Hoops,Hoops,19
Golf,1939,2192,generated_Golf_1939_Chronicles,Chronicles,19
Golf,1939,2192,generated_Golf_1939_Spectra,Spectra,19
Golf,1939,2192,generated_Golf_1939_Illusions,Illusions,19
Golf,1939,2192,generated_Golf_1939_Contenders,Contenders,19
Golf,1939,2192,generated_Golf_1939_Obsidian,Obsidian,19
Golf,1939,2192,generated_Golf_1939_Flux,Flux,19
Golf,1939,2192,generated_Golf_1939_Crown Royale,Crown Royale,19
Golf,1939,2192,generated_Golf_1939_Phoenix,Phoenix,19
Golf,1939,2192,generated_Golf_1939_Recon,Recon,19
Golf,1939,2192,generated_Golf_1939_Status,Status,19
Golf,1939,2192,generated_Golf_1939_Immaculate,Immaculate,19
Golf,1939,2192,generated_Golf_1939_National Treasures,National Treasures,19
Golf,1940,2188,generated_Golf_1940_Series One,Series One,19
Golf,1940,2188,generated_Golf_1940_Chrome,Chrome,19
Golf,1940,2188,generated_Golf_1940_Prizm,Prizm,19
Golf,1940,2188,generated_Golf_1940_Select,Select,19
Golf,1940,2188,generated_Golf_1940_Optic,Optic,19
Golf,1940,2188,generated_Golf_1940_Donruss,Donruss,19
Golf,1940,2188,generated_Golf_1940_Hoops,Hoops,19
Golf,1940,2188,generated_Golf_1940_Chronicles,Chronicles,19
Golf,1940,2188,generated_Golf_1940_Spectra,Spectra,19
Golf,1940,2188,generated_Golf_1940_Illusions,Illusions,19
Golf,1940,2188,generated_Golf_1940_Contenders,Contenders,19
Golf,1940,2188,generated_Golf_1940_Obsidian,Obsidian,19
Golf,1940,2188,generated_Golf_1940_Flux,Flux,19
Golf,1940,2188,generated_Golf_1940_Crown Royale,Crown Royale,19
Golf,1940,2188,generated_Golf_1940_Phoenix,Phoenix,19
Golf,1940,2188,generated_Golf_1940_Recon,Recon,19
Golf,1940,2188,generated_Golf_1940_Status,Status,19
Golf,1940,2188,generated_Golf_1940_Immaculate,Immaculate,19
Golf,1940,2188,generated_Golf_1940_National Treasures,National Treasures,19
Golf,1941,114721,generated_Golf_1941_Series One,Series One,19
Golf,1941,114721,generated_Golf_1941_Chrome,Chrome,19
Golf,1941,114721,generated_Golf_1941_Prizm,Prizm,19
Golf,1941,114721,generated_Golf_1941_Select,Select,19
Golf,1941,114721,generated_Golf_1941_Optic,Optic,19
Golf,1941,114721,generated_Golf_1941_Donruss,Donruss,19
Golf,1941,114721,generated_Golf_1941_Hoops,Hoops,19
Golf,1941,114721,generated_Golf_1941_Chronicles,Chronicles,19
Golf,1941,114721,generated_Golf_1941_Spectra,Spectra,19
Golf,1941,114721,generated_Golf_1941_Illusions,Illusions,19
Golf,1941,114721,generated_Golf_1941_Contenders,Contenders,19
Golf,1941,114721,generated_Golf_1941_Obsidian,Obsidian,19
Golf,1941,114721,generated_Golf_1941_Flux,Flux,19
Golf,1941,114721,generated_Golf_1941_Crown Royale,Crown Royale,19
Golf,1941,114721,generated_Golf_1941_Phoenix,Phoenix,19
Golf,1941,114721,generated_Golf_1941_Recon,Recon,19
Golf,1941,114721,generated_Golf_1941_Status,Status,19
Golf,1941,114721,generated_Golf_1941_Immaculate,Immaculate,19
Golf,1941,114721,generated_Golf_1941_National Treasures,National Treasures,19
Golf,1942,419478,generated_Golf_1942_Series One,Series One,19
Golf,1942,419478,generated_Golf_1942_Chrome,Chrome,19
Golf,1942,419478,generated_Golf_1942_Prizm,Prizm,19
Golf,1942,419478,generated_Golf_1942_Select,Select,19
Golf,1942,419478,generated_Golf_1942_Optic,Optic,19
Golf,1942,419478,generated_Golf_1942_Donruss,Donruss,19
Golf,1942,419478,generated_Golf_1942_Hoops,Hoops,19
Golf,1942,419478,generated_Golf_1942_Chronicles,Chronicles,19
Golf,1942,419478,generated_Golf_1942_Spectra,Spectra,19
Golf,1942,419478,generated_Golf_1942_Illusions,Illusions,19
Golf,1942,419478,generated_Golf_1942_Contenders,Contenders,19
Golf,1942,419478,generated_Golf_1942_Obsidian,Obsidian,19
Golf,1942,419478,generated_Golf_1942_Flux,Flux,19
Golf,1942,419478,generated_Golf_1942_Crown Royale,Crown Royale,19
Golf,1942,419478,generated_Golf_1942_Phoenix,Phoenix,19
Golf,1942,419478,generated_Golf_1942_Recon,Recon,19
Golf,1942,419478,generated_Golf_1942_Status,Status,19
Golf,1942,419478,generated_Golf_1942_Immaculate,Immaculate,19
Golf,1942,419478,generated_Golf_1942_National Treasures,National Treasures,19
Golf,1943,164761,generated_Golf_1943_Series One,Series One,19
Golf,1943,164761,generated_Golf_1943_Chrome,Chrome,19
Golf,1943,164761,generated_Golf_1943_Prizm,Prizm,19
Golf,1943,164761,generated_Golf_1943_Select,Select,19
Golf,1943,164761,generated_Golf_1943_Optic,Optic,19
Golf,1943,164761,generated_Golf_1943_Donruss,Donruss,19
Golf,1943,164761,generated_Golf_1943_Hoops,Hoops,19
Golf,1943,164761,generated_Golf_1943_Chronicles,Chronicles,19
Golf,1943,164761,generated_Golf_1943_Spectra,Spectra,19
Golf,1943,164761,generated_Golf_1943_Illusions,Illusions,19
Golf,1943,164761,generated_Golf_1943_Contenders,Contenders,19
Golf,1943,164761,generated_Golf_1943_Obsidian,Obsidian,19
Golf,1943,164761,generated_Golf_1943_Flux,Flux,19
Golf,1943,164761,generated_Golf_1943_Crown Royale,Crown Royale,19
Golf,1943,164761,generated_Golf_1943_Phoenix,Phoenix,19
Golf,1943,164761,generated_Golf_1943_Recon,Recon,19
Golf,1943,164761,generated_Golf_1943_Status,Status,19
Golf,1943,164761,generated_Golf_1943_Immaculate,Immaculate,19
Golf,1943,164761,generated_Golf_1943_National Treasures,National Treasures,19
Golf,1944,146201,generated_Golf_1944_Series One,Series One,19
Golf,1944,146201,generated_Golf_1944_Chrome,Chrome,19
Golf,1944,146201,generated_Golf_1944_Prizm,Prizm,19
Golf,1944,146201,generated_Golf_1944_Select,Select,19
Golf,1944,146201,generated_Golf_1944_Optic,Optic,19
Golf,1944,146201,generated_Golf_1944_Donruss,Donruss,19
Golf,1944,146201,generated_Golf_1944_Hoops,Hoops,19
Golf,1944,146201,generated_Golf_1944_Chronicles,Chronicles,19
Golf,1944,146201,generated_Golf_1944_Spectra,Spectra,19
Golf,1944,146201,generated_Golf_1944_Illusions,Illusions,19
Golf,1944,146201,generated_Golf_1944_Contenders,Contenders,19
Golf,1944,146201,generated_Golf_1944_Obsidian,Obsidian,19
Golf,1944,146201,generated_Golf_1944_Flux,Flux,19
Golf,1944,146201,generated_Golf_1944_Crown Royale,Crown Royale,19
Golf,1944,146201,generated_Golf_1944_Phoenix,Phoenix,19
Golf,1944,146201,generated_Golf_1944_Recon,Recon,19
Golf,1944,146201,generated_Golf_1944_Status,Status,19
Golf,1944,146201,generated_Golf_1944_Immaculate,Immaculate,19
Golf,1944,146201,generated_Golf_1944_National Treasures,National Treasures,19
Golf,1945,127367,generated_Golf_1945_Series One,Series One,19
Golf,1945,127367,generated_Golf_1945_Chrome,Chrome,19
Golf,1945,127367,generated_Golf_1945_Prizm,Prizm,19
Golf,1945,127367,generated_Golf_1945_Select,Select,19
Golf,1945,127367,generated_Golf_1945_Optic,Optic,19
Golf,1945,127367,generated_Golf_1945_Donruss,Donruss,19
Golf,1945,127367,generated_Golf_1945_Hoops,Hoops,19
Golf,1945,127367,generated_Golf_1945_Chronicles,Chronicles,19
Golf,1945,127367,generated_Golf_1945_Spectra,Spectra,19
Golf,1945,127367,generated_Golf_1945_Illusions,Illusions,19
Golf,1945,127367,generated_Golf_1945_Contenders,Contenders,19
Golf,1945,127367,generated_Golf_1945_Obsidian,Obsidian,19
Golf,1945,127367,generated_Golf_1945_Flux,Flux,19
Golf,1945,127367,generated_Golf_1945_Crown Royale,Crown Royale,19
Golf,1945,127367,generated_Golf_1945_Phoenix,Phoenix,19
Golf,1945,127367,generated_Golf_1945_Recon,Recon,19
Golf,1945,127367,generated_Golf_1945_Status,Status,19
Golf,1945,127367,generated_Golf_1945_Immaculate,Immaculate,19
Golf,1945,127367,generated_Golf_1945_National Treasures,National Treasures,19
Golf,1946,246524,generated_Golf_1946_Series One,Series One,19
Golf,1946,246524,generated_Golf_1946_Chrome,Chrome,19
Golf,1946,246524,generated_Golf_1946_Prizm,Prizm,19
Golf,1946,246524,generated_Golf_1946_Select,Select,19
Golf,1946,246524,generated_Golf_1946_Optic,Optic,19
Golf,1946,246524,generated_Golf_1946_Donruss,Donruss,19
Golf,1946,246524,generated_Golf_1946_Hoops,Hoops,19
Golf,1946,246524,generated_Golf_1946_Chronicles,Chronicles,19
Golf,1946,246524,generated_Golf_1946_Spectra,Spectra,19
Golf,1946,246524,generated_Golf_1946_Illusions,Illusions,19
Golf,1946,246524,generated_Golf_1946_Contenders,Contenders,19
Golf,1946,246524,generated_Golf_1946_Obsidian,Obsidian,19
Golf,1946,246524,generated_Golf_1946_Flux,Flux,19
Golf,1946,246524,generated_Golf_1946_Crown Royale,Crown Royale,19
Golf,1946,246524,generated_Golf_1946_Phoenix,Phoenix,19
Golf,1946,246524,generated_Golf_1946_Recon,Recon,19
Golf,1946,246524,generated_Golf_1946_Status,Status,19
Golf,1946,246524,generated_Golf_1946_Immaculate,Immaculate,19
Golf,1946,246524,generated_Golf_1946_National Treasures,National Treasures,19
Golf,1947,121443,generated_Golf_1947_Series One,Series One,19
Golf,1947,121443,generated_Golf_1947_Chrome,Chrome,19
Golf,1947,121443,generated_Golf_1947_Prizm,Prizm,19
Golf,1947,121443,generated_Golf_1947_Select,Select,19
Golf,1947,121443,generated_Golf_1947_Optic,Optic,19
Golf,1947,121443,generated_Golf_1947_Donruss,Donruss,19
Golf,1947,121443,generated_Golf_1947_Hoops,Hoops,19
Golf,1947,121443,generated_Golf_1947_Chronicles,Chronicles,19
Golf,1947,121443,generated_Golf_1947_Spectra,Spectra,19
Golf,1947,121443,generated_Golf_1947_Illusions,Illusions,19
Golf,1947,121443,generated_Golf_1947_Contenders,Contenders,19
Golf,1947,121443,generated_Golf_1947_Obsidian,Obsidian,19
Golf,1947,121443,generated_Golf_1947_Flux,Flux,19
Golf,1947,121443,generated_Golf_1947_Crown Royale,Crown Royale,19
Golf,1947,121443,generated_Golf_1947_Phoenix,Phoenix,19
Golf,1947,121443,generated_Golf_1947_Recon,Recon,19
Golf,1947,121443,generated_Golf_1947_Status,Status,19
Golf,1947,121443,generated_Golf_1947_Immaculate,Immaculate,19
Golf,1947,121443,generated_Golf_1947_National Treasures,National Treasures,19
Golf,1948,2202,generated_Golf_1948_Series One,Series One,19
Golf,1948,2202,generated_Golf_1948_Chrome,Chrome,19
Golf,1948,2202,generated_Golf_1948_Prizm,Prizm,19
Golf,1948,2202,generated_Golf_1948_Select,Select,19
Golf,1948,2202,generated_Golf_1948_Optic,Optic,19
Golf,1948,2202,generated_Golf_1948_Donruss,Donruss,19
Golf,1948,2202,generated_Golf_1948_Hoops,Hoops,19
Golf,1948,2202,generated_Golf_1948_Chronicles,Chronicles,19
Golf,1948,2202,generated_Golf_1948_Spectra,Spectra,19
Golf,1948,2202,generated_Golf_1948_Illusions,Illusions,19
Golf,1948,2202,generated_Golf_1948_Contenders,Contenders,19
Golf,1948,2202,generated_Golf_1948_Obsidian,Obsidian,19
Golf,1948,2202,generated_Golf_1948_Flux,Flux,19
Golf,1948,2202,generated_Golf_1948_Crown Royale,Crown Royale,19
Golf,1948,2202,generated_Golf_1948_Phoenix,Phoenix,19
Golf,1948,2202,generated_Golf_1948_Recon,Recon,19
Golf,1948,2202,generated_Golf_1948_Status,Status,19
Golf,1948,2202,generated_Golf_1948_Immaculate,Immaculate,19
Golf,1948,2202,generated_Golf_1948_National Treasures,National Treasures,19
Golf,1949,2206,generated_Golf_1949_Series One,Series One,19
Golf,1949,2206,generated_Golf_1949_Chrome,Chrome,19
Golf,1949,2206,generated_Golf_1949_Prizm,Prizm,19
Golf,1949,2206,generated_Golf_1949_Select,Select,19
Golf,1949,2206,generated_Golf_1949_Optic,Optic,19
Golf,1949,2206,generated_Golf_1949_Donruss,Donruss,19
Golf,1949,2206,generated_Golf_1949_Hoops,Hoops,19
Golf,1949,2206,generated_Golf_1949_Chronicles,Chronicles,19
Golf,1949,2206,generated_Golf_1949_Spectra,Spectra,19
Golf,1949,2206,generated_Golf_1949_Illusions,Illusions,19
Golf,1949,2206,generated_Golf_1949_Contenders,Contenders,19
Golf,1949,2206,generated_Golf_1949_Obsidian,Obsidian,19
Golf,1949,2206,generated_Golf_1949_Flux,Flux,19
Golf,1949,2206,generated_Golf_1949_Crown Royale,Crown Royale,19
Golf,1949,2206,generated_Golf_1949_Phoenix,Phoenix,19
Golf,1949,2206,generated_Golf_1949_Recon,Recon,19
Golf,1949,2206,generated_Golf_1949_Status,Status,19
Golf,1949,2206,generated_Golf_1949_Immaculate,Immaculate,19
Golf,1949,2206,generated_Golf_1949_National Treasures,National Treasures,19
Golf,1950,2205,generated_Golf_1950_Series One,Series One,19
Golf,1950,2205,generated_Golf_1950_Chrome,Chrome,19
Golf,1950,2205,generated_Golf_1950_Prizm,Prizm,19
Golf,1950,2205,generated_Golf_1950_Select,Select,19
Golf,1950,2205,generated_Golf_1950_Optic,Optic,19
Golf,1950,2205,generated_Golf_1950_Donruss,Donruss,19
Golf,1950,2205,generated_Golf_1950_Hoops,Hoops,19
Golf,1950,2205,generated_Golf_1950_Chronicles,Chronicles,19
Golf,1950,2205,generated_Golf_1950_Spectra,Spectra,19
Golf,1950,2205,generated_Golf_1950_Illusions,Illusions,19
Golf,1950,2205,generated_Golf_1950_Contenders,Contenders,19
Golf,1950,2205,generated_Golf_1950_Obsidian,Obsidian,19
Golf,1950,2205,generated_Golf_1950_Flux,Flux,19
Golf,1950,2205,generated_Golf_1950_Crown Royale,Crown Royale,19
Golf,1950,2205,generated_Golf_1950_Phoenix,Phoenix,19
Golf,1950,2205,generated_Golf_1950_Recon,Recon,19
Golf,1950,2205,generated_Golf_1950_Status,Status,19
Golf,1950,2205,generated_Golf_1950_Immaculate,Immaculate,19
Golf,1950,2205,generated_Golf_1950_National Treasures,National Treasures,19
Golf,1951,2203,generated_Golf_1951_Series One,Series One,19
Golf,1951,2203,generated_Golf_1951_Chrome,Chrome,19
Golf,1951,2203,generated_Golf_1951_Prizm,Prizm,19
Golf,1951,2203,generated_Golf_1951_Select,Select,19
Golf,1951,2203,generated_Golf_1951_Optic,Optic,19
Golf,1951,2203,generated_Golf_1951_Donruss,Donruss,19
Golf,1951,2203,generated_Golf_1951_Hoops,Hoops,19
Golf,1951,2203,generated_Golf_1951_Chronicles,Chronicles,19
Golf,1951,2203,generated_Golf_1951_Spectra,Spectra,19
Golf,1951,2203,generated_Golf_1951_Illusions,Illusions,19
Golf,1951,2203,generated_Golf_1951_Contenders,Contenders,19
Golf,1951,2203,generated_Golf_1951_Obsidian,Obsidian,19
Golf,1951,2203,generated_Golf_1951_Flux,Flux,19
Golf,1951,2203,generated_Golf_1951_Crown Royale,Crown Royale,19
Golf,1951,2203,generated_Golf_1951_Phoenix,Phoenix,19
Golf,1951,2203,generated_Golf_1951_Recon,Recon,19
Golf,1951,2203,generated_Golf_1951_Status,Status,19
Golf,1951,2203,generated_Golf_1951_Immaculate,Immaculate,19
Golf,1951,2203,generated_Golf_1951_National Treasures,National Treasures,19
Golf,1952,1040,generated_Golf_1952_Series One,Series One,19
Golf,1952,1040,generated_Golf_1952_Chrome,Chrome,19
Golf,1952,1040,generated_Golf_1952_Prizm,Prizm,19
Golf,1952,1040,generated_Golf_1952_Select,Select,19
Golf,1952,1040,generated_Golf_1952_Optic,Optic,19
Golf,1952,1040,generated_Golf_1952_Donruss,Donruss,19
Golf,1952,1040,generated_Golf_1952_Hoops,Hoops,19
Golf,1952,1040,generated_Golf_1952_Chronicles,Chronicles,19
Golf,1952,1040,generated_Golf_1952_Spectra,Spectra,19
Golf,1952,1040,generated_Golf_1952_Illusions,Illusions,19
Golf,1952,1040,generated_Golf_1952_Contenders,Contenders,19
Golf,1952,1040,generated_Golf_1952_Obsidian,Obsidian,19
Golf,1952,1040,generated_Golf_1952_Flux,Flux,19
Golf,1952,1040,generated_Golf_1952_Crown Royale,Crown Royale,19
Golf,1952,1040,generated_Golf_1952_Phoenix,Phoenix,19
Golf,1952,1040,generated_Golf_1952_Recon,Recon,19
Golf,1952,1040,generated_Golf_1952_Status,Status,19
Golf,1952,1040,generated_Golf_1952_Immaculate,Immaculate,19
